,graph_id,src,dest,total_border,greatest_border,nb_borders
1233,8,29,37,2723.535480471417,2723.535480471417,1
1234,8,30,20,3139.627491643944,3139.627491643944,1
1235,8,30,29,2328.0363933237154,2328.0363933237154,1
1236,8,30,32,87.12735793055448,87.12735793055448,1
1237,8,30,33,874.5458274936466,874.5458274936466,1
1238,8,30,35,721.7361802018622,721.7361802018622,1
1239,8,31,11,1333.2034542874903,1333.2034542874903,1
1240,8,31,45,2121.602250529872,2121.602250529872,1
1241,8,32,20,6562.578079381565,6562.578079381565,1
1242,8,32,29,47.85439269137185,47.85439269137185,1
1243,8,32,30,87.12735793055448,87.12735793055448,1
1244,8,32,33,2141.0248633597957,2141.0248633597957,1
1245,8,32,37,90.38896890890237,90.38896890890237,1
1246,8,32,39,4986.589848330528,4986.589848330528,1
1247,8,32,42,788.062488990782,788.062488990782,1
1248,8,33,20,1478.4981901780193,1478.4981901780193,1
1249,8,33,30,874.5458274936466,874.5458274936466,1
1250,8,33,32,2141.0248633597957,2141.0248633597957,1
1251,8,34,20,169.28743278721427,169.28743278721427,1
1252,8,34,38,823.1778988682553,823.1778988682553,1
1253,8,34,40,298.8281360238708,298.8281360238708,1
1254,8,34,43,1162.635377166989,1162.635377166989,1
1255,8,35,0,847.6675605858749,847.6675605858749,1
1256,8,35,2,74.89139670127169,74.89139670127169,1
1257,8,35,17,2424.8071173179583,2424.8071173179583,1
1258,8,35,18,2100.5934953762367,2100.5934953762367,1
1259,8,35,19,1143.278249083578,1143.278249083578,1
1260,8,35,20,7692.122659888955,4667.859067165399,5
1261,8,35,23,511.8953842527992,511.8953842527992,1
1262,8,35,24,779.5228713569147,779.5228713569147,1
1263,8,35,25,1137.5482467817917,1137.5482467817917,1
1264,8,35,26,2575.2330823031048,2575.2330823031048,1
1265,8,35,27,1400.7598225520599,1400.7598225520599,1
1266,8,35,29,1253.2530833157803,1253.2530833157803,1
1267,8,35,30,721.7361802018622,721.7361802018622,1
1268,8,36,0,6658.609925229493,3460.7734626012393,3
1269,8,36,37,1752.0681968377262,988.3955952114534,2
1270,8,37,0,634.2007360210887,427.5214906284695,2
1271,8,37,29,2723.535480471416,2723.535480471416,1
1272,8,37,32,90.38896890890237,90.38896890890237,1
1273,8,37,36,1752.0681968377262,988.3955952114534,2
1274,8,38,11,1892.2265322436783,1892.2265322436783,1
1275,8,38,12,1012.3663917881803,1012.3663917881803,1
1276,8,38,20,3129.2679555129007,3129.2679555129007,1
1277,8,38,34,823.1778988682553,823.1778988682553,1
1278,8,38,41,3042.8976916946344,3042.8976916946344,1
1279,8,38,43,404.0325824674114,404.0325824674114,1
1280,8,39,32,4986.589848330526,4986.589848330526,1
