,src,dest,overlap,distance,total_border,greatest_border,nb_border
1,545135,597383,0,0.0,562.724862402585,562.724862402585,1
0,545136,548935,0,0.0,139.8910658545839,139.8910658545839,1
1,545136,597182,0,0.0,2916.2978251528407,2916.2978251528407,1
0,545144,548550,0,0.0,1233.1412821823478,1233.1412821823478,1
1,545144,548940,0,0.0,124.75930426200115,124.75930426200115,1
2,545144,550196,0,0.0,901.377581062524,901.377581062524,1
3,545144,594345,0,0.0,389.797733296554,389.797733296554,1
4,545144,597182,0,0.0,1347.185687586107,842.411723993428,2
0,545146,547365,0,0.0,3362.5806863255693,3362.5806863255693,1
1,545146,597182,0,0.0,6485.167790624131,6485.167790624131,1
0,545153,597183,0,0.0,3021.1616821426815,3021.1616821426815,1
0,545155,547365,0,0.0,2092.5323852781194,2092.5323852781194,1
1,545155,548559,0,0.0,1550.9422345195867,1550.9422345195867,1
2,545155,597182,0,0.0,1900.1825932768056,1020.1863837735822,2
0,545159,568294,0,0.0,764.1178464098878,764.1178464098878,1
1,545159,597182,0,0.0,1260.2575058685086,1260.2575058685086,1
0,545168,548566,0,0.0,1056.6841367996185,1056.6841367996185,1
1,545168,597182,0,0.0,5736.993479636063,5736.993479636063,1
0,545172,548567,0,0.0,285.73283102971993,285.73283102971993,1
1,545172,548951,0,0.0,719.991099277684,719.991099277684,1
2,545172,597183,0,0.0,1553.923772319644,1553.923772319644,1
0,545175,537301,0,0.0,1000.2949695727079,1000.2949695727079,1
1,545175,595920,0,0.0,480.8270112159198,480.8270112159198,1
2,545175,597383,0,0.0,841.3301278753248,841.3301278753248,1
0,545177,548567,0,0.0,991.3731422852151,991.3731422852151,1
1,545177,597183,0,0.0,2085.719006671501,2085.719006671501,1
0,545178,597182,0,0.0,3199.4180754531317,3199.4180754531317,1
0,545181,536163,0,0.0,3379.6070570171983,3379.6070570171983,1
1,545181,536757,0,0.0,1405.7793687563233,1405.7793687563233,1
2,545181,547365,0,0.0,1070.4667637475316,1070.4667637475316,1
3,545181,548569,0,0.0,2540.3489928024005,2540.3489928024005,1
0,545183,547374,0,0.0,0.0,0.0,0
1,545183,548948,0,0.0,278.2840277488397,278.2840277488397,1
2,545183,548962,0,0.0,1991.3896195825157,1991.3896195825157,1
3,545183,597183,0,0.0,4398.391330600324,4398.391330600324,1
4,545183,597383,0,0.0,1567.2809221356988,1567.2809221356988,1
0,545185,536827,0,0.0,2816.201791821203,2816.201791821203,1
0,545187,536749,0,0.0,5996.546178352727,5996.546178352727,1
1,545187,597383,0,0.0,1546.411569271156,1546.411569271156,1
0,545188,581037,0,0.0,1439.9585287610757,1439.9585287610757,1
1,545188,597182,0,0.0,2495.9242539639495,2495.9242539639495,1
0,545189,536159,0,0.0,1112.2724811493604,1112.2724811493604,1
1,545189,536827,0,0.0,5720.726042365764,5720.726042365764,1
2,545189,547374,0,0.0,1216.7555209751858,1216.7555209751858,1
3,545189,597183,0,0.0,4381.6655806713825,4381.6655806713825,1
4,545189,597383,0,0.0,1112.4929264912262,1112.4929264912262,1
0,545191,547369,0,0.0,1226.3509268720916,1226.3509268720916,1
1,545191,547946,0,0.0,427.2674966129055,427.2674966129055,1
2,545191,550269,0,0.0,755.0785453959628,755.0785453959628,1
3,545191,581045,0,0.0,387.6543871926038,387.6543871926038,1
0,545192,597182,0,0.0,2272.938969981934,2272.938969981934,1
0,545193,548282,0,0.0,320.5256584887896,320.5256584887896,1
1,545193,548573,0,0.0,513.8419531275937,513.8419531275937,1
2,545193,576143,0,0.0,470.94350608357917,470.94350608357917,1
3,545193,581037,0,0.0,976.6715774055932,976.6715774055932,1
4,545193,581042,0,0.0,1973.5493247451238,1973.5493247451238,1
5,545193,581045,0,0.0,108.16677360530427,108.16677360530427,1
6,545193,594362,0,0.0,461.7816252515411,461.7816252515411,1
7,545193,597182,0,0.0,2126.985474804768,2126.985474804768,1
0,545196,536161,0,0.0,3312.8930237364116,3312.8930237364116,1
1,545196,536163,0,0.0,2370.7361220946536,2370.7361220946536,1
2,545196,536669,0,0.0,2460.116691496253,2460.116691496253,1
3,545196,537301,0,0.0,579.7061366361594,579.7061366361594,1
4,545196,547365,0,0.0,2495.576584241425,2495.576584241425,1
5,545196,547377,0,0.0,4549.46075818987,4549.46075818987,1
6,545196,548966,0,0.0,797.0674440167528,797.0674440167528,1
0,545197,597182,0,0.0,2049.730687771,2049.730687771,1
0,545199,536827,0,0.0,1759.9511241836399,1759.9511241836399,1
1,545199,547374,0,0.0,383.8911270298152,383.8911270298152,1
0,545200,536749,0,0.0,1548.4329982384488,1548.4329982384488,1
1,545200,547377,0,0.0,2337.570524265578,2337.570524265578,1
2,545200,548570,0,0.0,593.922144063307,593.922144063307,1
3,545200,597383,0,0.0,912.2681342418311,912.2681342418311,1
0,545203,547374,0,0.0,2871.80041946589,2871.80041946589,1
1,545203,597383,0,0.0,2215.785890446368,2215.785890446368,1
0,545205,537301,0,0.0,2660.297492393101,2660.297492393101,1
1,545205,568335,0,0.0,528.7850631125291,528.7850631125291,1
2,545205,597383,0,0.0,2108.2699861438086,2108.2699861438086,1
0,545208,536827,0,0.0,1393.9151787457142,1393.9151787457142,1
1,545208,547374,0,0.0,251.99677792046148,251.99677792046148,1
2,545208,548972,0,0.0,1012.7227154407233,1012.7227154407233,1
0,545209,550302,0,0.0,1103.298942972356,1103.298942972356,1
1,545209,581151,0,0.0,608.0312820999045,608.0312820999045,1
2,545209,597182,0,0.0,1203.6877955827324,1203.6877955827324,1
0,545212,536166,0,0.0,1043.422122968242,1043.422122968242,1
1,545212,537301,0,0.0,1136.1119924724258,1136.1119924724258,1
0,545218,547371,0,0.0,1398.4211224752885,1398.4211224752885,1
1,545218,597182,0,0.0,4915.985881961096,4915.985881961096,1
0,545219,537301,0,0.0,559.6145468550685,559.6145468550685,1
1,545219,558786,0,0.0,1604.609130854084,1604.609130854084,1
0,545225,536163,0,0.0,1072.6514622509276,1072.6514622509276,1
1,545225,536757,0,0.0,5636.464032954643,5636.464032954643,1
2,545225,537301,0,0.0,3889.4797382196684,3889.4797382196684,1
3,545225,547365,0,0.0,3725.3181886734073,3725.3181886734073,1
4,545225,547371,0,0.0,3514.6567993052395,3514.6567993052395,1
5,545225,547866,0,0.0,548.43712404308,548.43712404308,1
6,545225,548569,0,0.0,956.754967563372,956.754967563372,1
7,545225,548580,0,0.0,2663.211460977752,2663.211460977752,1
8,545225,548955,0,0.0,1610.110447139215,1610.110447139215,1
9,545225,548984,0,0.0,1054.8029828079088,1054.8029828079088,1
10,545225,597182,0,0.0,11732.521899799674,8524.440394545476,2
0,545226,548583,0,0.0,486.16543596191616,486.16543596191616,1
1,545226,597182,0,0.0,3025.132022481124,3025.132022481124,1
0,545227,537301,0,0.0,3126.3949705164046,3126.3949705164046,1
1,545227,597383,0,0.0,2014.9659511531618,2014.9659511531618,1
0,545228,537301,0,0.0,1737.0745974144597,1737.0745974144597,1
1,545228,548984,0,0.0,596.7684862842802,596.7684862842802,1
0,545231,537301,0,0.0,3663.3950145651365,3663.3950145651365,1
0,545233,537301,0,0.0,1229.6803434013975,1229.6803434013975,1
1,545233,548984,0,0.0,965.7638863359333,965.7638863359333,1
0,545235,536164,0,0.0,1135.7448692004646,1135.7448692004646,1
1,545235,536773,0,0.0,2111.7464760267308,2111.7464760267308,1
2,545235,536827,0,0.0,3897.021291319901,3897.021291319901,1
3,545235,536849,0,0.0,2283.0245163647273,2283.0245163647273,1
4,545235,547787,0,0.0,1296.2566028596173,1296.2566028596173,1
5,545235,548581,0,0.0,2083.714679046736,1314.499835441426,2
6,545235,548975,0,0.0,2242.69910028683,2242.69910028683,1
7,545235,548982,0,0.0,1696.9394609148853,1696.9394609148853,1
8,545235,597383,0,0.0,3126.2861354193747,3126.2861354193747,1
0,545237,537301,0,0.0,1691.9263792347483,1691.9263792347483,1
1,545237,597383,0,0.0,559.0427281722596,559.0427281722596,1
0,545241,537301,0,0.0,7292.22214568411,7292.22214568411,1
1,545241,547384,0,0.0,99.86524399836459,99.86524399836459,1
0,545242,537301,0,0.0,1891.9243725596268,1891.9243725596268,1
1,545242,597383,0,0.0,644.6924367697511,644.6924367697511,1
0,545243,537301,0,0.0,3682.7926894300113,3682.7926894300113,1
0,545244,550404,0,0.0,5561.984756209245,5561.984756209245,1
1,545244,597182,0,0.0,5871.591749587287,5871.591749587287,1
0,545247,537301,0,0.0,4212.809769726406,4212.809769726406,1
1,545247,548984,0,0.0,647.5962533776822,647.5962533776822,1
2,545247,594388,0,0.0,446.671859345384,446.671859345384,1
0,545252,548423,0,0.0,538.8174607574364,538.8174607574364,1
1,545252,550404,0,0.0,4039.8807627085826,4039.8807627085826,1
0,545253,537301,0,0.0,12379.069789976393,10542.910088451037,3
1,545253,547389,0,0.0,306.28120914331873,306.28120914331873,1
2,545253,548424,0,0.0,949.5140010808254,949.5140010808254,1
3,545253,568422,0,0.0,1421.0865568972793,1421.0865568972793,1
4,545253,568426,0,0.0,2240.3718570797164,2240.3718570797164,1
0,545255,537301,0,0.0,3074.2678069315934,3074.2678069315934,1
0,545256,537017,0,0.0,1591.2128854552761,1591.2128854552761,1
1,545256,537111,0,0.0,2938.109820540723,2938.109820540723,1
2,545256,581308,0,0.0,535.7126598765931,535.7126598765931,1
3,545256,597383,0,0.0,2601.294398399691,2601.294398399691,1
0,545259,537301,0,0.0,1658.7159194603896,1441.5941140152474,2
1,545259,548588,0,0.0,943.2668380054585,943.2668380054585,1
2,545259,558896,0,0.0,724.3473144249446,724.3473144249446,1
3,545259,568421,0,0.0,706.1125355187596,706.1125355187596,1
0,545275,545281,0,0.0,0.0,0.0,0
1,545275,547381,0,0.0,3020.5021227926495,3020.5021227926495,1
2,545275,547399,0,0.0,2218.897755915006,2218.897755915006,1
3,545275,547866,0,0.0,2379.1873914073467,2379.1873914073467,1
4,545275,547868,0,0.0,1527.6091578830963,1527.6091578830963,1
5,545275,548422,0,0.0,5264.163991337494,5264.163991337494,1
6,545275,548579,0,0.0,992.0058665517276,992.0058665517276,1
7,545275,548583,0,0.0,4333.1297589627275,4333.1297589627275,1
8,545275,548981,0,0.0,1613.7289112520828,1613.7289112520828,1
9,545275,548988,0,0.0,1814.8102666649368,1814.8102666649368,1
10,545275,550404,0,0.0,1941.1248992995693,1670.6746492642815,2
11,545275,550436,0,0.0,4829.406597899626,4829.406597899626,1
12,545275,597182,0,0.0,6344.5269080330845,3369.428784711718,3
0,545277,537301,0,0.0,2210.2200529441798,2210.2200529441798,1
1,545277,548994,0,0.0,456.9614202069023,456.9614202069023,1
0,545281,537301,0,0.0,3118.83720475854,3118.83720475854,1
1,545281,545275,0,0.0,0.0,0.0,0
2,545281,547866,0,0.0,166.9133739401244,166.9133739401244,1
3,545281,550396,0,0.0,2090.252984343751,2090.252984343751,1
4,545281,550436,0,0.0,2468.199211186601,2468.199211186601,1
5,545281,550762,0,0.0,442.1541305523766,442.1541305523766,1
6,545281,558861,0,0.0,124.2627031731823,124.2627031731823,1
7,545281,558923,0,0.0,2503.306365236546,2503.306365236546,1
0,545288,537158,0,0.0,1083.3100145364647,1083.3100145364647,1
1,545288,548425,0,0.0,833.7619690614656,833.7619690614656,1
2,545288,550436,0,0.0,5251.132581303636,5251.132581303636,1
3,545288,550454,0,0.0,1627.6764453818366,1627.6764453818366,1
4,545288,558923,0,0.0,1476.8708991898072,1476.8708991898072,1
0,545290,537301,0,0.0,2159.9726225909008,2159.9726225909008,1
0,545291,537034,0,0.0,608.0873375947333,608.0873375947333,1
1,545291,547868,0,0.0,855.8464991203751,855.8464991203751,1
2,545291,548425,0,0.0,1550.3608388375958,1550.3608388375958,1
3,545291,550436,0,0.0,350.5404902419223,350.5404902419223,1
0,545293,548990,0,0.0,963.8176764013505,963.8176764013505,1
1,545293,558912,0,0.0,514.5756379342428,514.5756379342428,1
2,545293,558936,0,0.0,2853.020543480461,2853.020543480461,1
3,545293,558939,0,0.0,1823.1715323879184,1823.1715323879184,1
4,545293,568464,0,0.0,1313.714565429046,1313.714565429046,1
5,545293,581308,0,0.0,429.63923405387123,429.63923405387123,1
0,545294,537301,0,0.0,3095.855497350827,2541.8386305261406,2
1,545294,548991,0,0.0,918.8711622321318,918.8711622321318,1
2,545294,550446,0,0.0,1364.8143158571143,1364.8143158571143,1
0,545298,537301,0,0.0,2380.688750637878,2380.688750637878,1
0,545300,558939,0,0.0,1383.9495918483929,1383.9495918483929,1
1,545300,558958,0,0.0,813.7399410203651,813.7399410203651,1
2,545300,558967,0,0.0,1565.895935265627,1565.895935265627,1
3,545300,568464,0,0.0,141.22445574413968,141.22445574413968,1
4,545300,581308,0,0.0,403.3510936926918,403.3510936926918,1
5,545300,597383,0,0.0,545.5647666108301,545.5647666108301,1
0,545306,537301,0,0.0,1742.0457684060045,1422.3960088052945,2
1,545306,548591,0,0.0,1190.528134629493,1190.528134629493,1
2,545306,548593,0,0.0,2277.5409355935917,2277.5409355935917,1
0,545314,537301,0,0.0,2300.3433379210333,2300.3433379210333,1
0,545320,537158,0,0.0,1567.5292645551385,1567.5292645551385,1
1,545320,550762,0,0.0,3498.6418232116876,3498.6418232116876,1
0,545323,537101,0,0.0,723.066868127732,723.066868127732,1
1,545323,537301,0,0.0,811.1235000682705,573.5166034920626,2
2,545323,550504,0,0.0,1150.3056282518037,1150.3056282518037,1
3,545323,558112,0,0.0,657.3157837826789,657.3157837826789,1
4,545323,558115,0,0.0,465.418669867371,465.418669867371,1
5,545323,558999,0,0.0,281.1918706143439,281.1918706143439,1
6,545323,568483,0,0.0,745.8404735816828,745.8404735816828,1
0,545325,576248,0,0.0,518.1620811948953,518.1620811948953,1
1,545325,581538,0,0.0,2564.7078939727967,2564.7078939727967,1
0,545328,537301,0,0.0,1600.469693940152,1600.469693940152,1
1,545328,547403,0,0.0,907.0489922927263,907.0489922927263,1
2,545328,550567,0,0.0,1996.9833828215833,1996.9833828215833,1
3,545328,568493,0,0.0,129.44284861206285,129.44284861206285,1
4,545328,581400,0,0.0,1772.2001627941463,1772.2001627941463,1
0,545336,537301,0,0.0,1959.3013271351435,1959.3013271351435,1
1,545336,550504,0,0.0,0.0,0.0,0
2,545336,568514,0,0.0,944.2145504113437,944.2145504113437,1
0,545340,537301,0,0.0,1051.0922266634493,1051.0922266634493,1
1,545340,550567,0,0.0,479.19749997487946,479.19749997487946,1
2,545340,581400,0,0.0,917.4420278728047,917.4420278728047,1
3,545340,581427,0,0.0,913.661554683754,913.661554683754,1
0,545349,537301,0,0.0,740.7267529518853,740.7267529518853,1
1,545349,550567,0,0.0,432.000395210483,432.000395210483,1
2,545349,550592,0,0.0,2244.794988057091,2244.794988057091,1
3,545349,581427,0,0.0,1721.13139104833,1721.13139104833,1
4,545349,581483,0,0.0,1377.5940537431673,1377.5940537431673,1
0,545352,537301,0,0.0,2221.6979161455383,2221.6979161455383,1
1,545352,550762,0,0.0,1404.8675248802683,1404.8675248802683,1
0,545383,537318,0,0.0,1558.4930037080271,1558.4930037080271,1
1,545383,548431,0,0.0,2232.3497161945406,2232.3497161945406,1
2,545383,550762,0,0.0,463.3104616361767,463.3104616361767,1
0,547341,545079,0,0.0,183.40843955368166,183.40843955368166,1
1,547341,597182,0,0.0,3698.8657053254246,2418.874655086335,2
2,547341,597188,0,0.0,219.78901823283798,219.78901823283798,1
0,547344,536465,0,0.0,1463.5389214932143,1463.5389214932143,1
1,547344,558444,0,0.0,115.47178096693737,115.47178096693737,1
2,547344,597181,0,0.0,2390.584033563282,2390.584033563282,1
0,547345,536156,0,0.0,469.3441882842963,469.3441882842963,1
1,547345,548525,0,0.0,1123.8525192825941,1123.8525192825941,1
2,547345,597183,0,0.0,2596.14618955289,2596.14618955289,1
0,547346,545090,0,0.0,172.08796687663212,172.08796687663212,1
1,547346,580741,0,0.0,2168.144432482804,2168.144432482804,1
0,547347,545093,0,0.0,1474.5312471604384,1474.5312471604384,1
1,547347,548928,0,0.0,98.03699913771082,98.03699913771082,1
2,547347,597360,0,0.0,1827.0025335557314,1827.0025335557314,1
0,547349,548909,0,0.0,812.0042127759887,812.0042127759887,1
1,547349,548913,0,0.0,568.4089600558052,568.4089600558052,1
2,547349,597182,0,0.0,2139.5025744425016,1166.2890447192965,2
0,547350,536465,0,0.0,2046.0052461626192,2046.0052461626192,1
1,547350,545092,0,0.0,607.7695758307242,607.7695758307242,1
2,547350,580774,0,0.0,802.8627462782852,802.8627462782852,1
0,547352,536156,0,0.0,1682.812413422867,1475.831022955047,2
1,547352,545103,0,0.0,1384.122665513134,1384.122665513134,1
2,547352,545109,0,0.0,928.1507985559598,928.1507985559598,1
3,547352,548532,0,0.0,165.4435507954339,165.4435507954339,1
4,547352,597183,0,0.0,1550.9197260413157,1550.9197260413157,1
5,547352,597195,0,0.0,1242.6045855890086,1242.6045855890086,1
6,547352,597383,0,0.0,2016.857999537402,1099.0449732321772,2
0,547353,536156,0,0.0,5627.582895196435,5627.582895196435,1
1,547353,548531,0,0.0,340.40270891828226,340.40270891828226,1
0,547354,536161,0,0.0,3504.1459875712762,3504.1459875712762,1
1,547354,545106,0,0.0,2035.8834846570444,2035.8834846570444,1
2,547354,597182,0,0.0,2249.8845288855155,2249.8845288855155,1
3,547354,597383,0,0.0,708.0822561032439,708.0822561032439,1
0,547356,545122,0,0.0,2162.167081642505,2162.167081642505,1
1,547356,545133,0,0.0,961.8227969065206,961.8227969065206,1
2,547356,597182,0,0.0,4663.019145933869,2518.0057568454777,2
0,547357,545124,0,0.0,0.0,0.0,0
1,547357,545132,0,0.0,410.8692807169266,410.8692807169266,1
2,547357,548539,0,0.0,689.3540459246375,689.3540459246375,1
3,547357,550180,0,0.0,990.9124352810293,990.9124352810293,1
4,547357,581100,0,0.0,2411.35600880858,2131.0684332730884,2
5,547357,597183,0,0.0,592.7864482375373,387.80280392950567,2
0,547358,536161,0,0.0,1676.5315944695935,1676.5315944695935,1
1,547358,545130,0,0.0,772.072319849319,772.072319849319,1
2,547358,597182,0,0.0,864.976022579214,864.976022579214,1
0,547362,536160,0,0.0,396.35241485422466,396.35241485422466,1
1,547362,536161,0,0.0,5152.785398764693,5152.785398764693,1
2,547362,536687,0,0.0,317.43348989067204,317.43348989067204,1
3,547362,548560,0,0.0,1158.7654522479077,1158.7654522479077,1
0,547363,536161,0,0.0,3070.5521365533223,3070.5521365533223,1
0,547365,536161,0,0.0,189.61627009565544,189.61627009565544,1
1,547365,536163,0,0.0,720.2069130637899,720.2069130637899,1
2,547365,545146,0,0.0,3362.5806863255693,3362.5806863255693,1
3,547365,545155,0,0.0,2092.5323852781194,2092.5323852781194,1
4,547365,545181,0,0.0,1070.4667637475313,1070.4667637475313,1
5,547365,545196,0,0.0,2495.5765842414253,2495.5765842414253,1
6,547365,545225,0,0.0,3725.318188673407,3725.318188673407,1
7,547365,548569,0,0.0,412.56887596614104,412.56887596614104,1
8,547365,568249,0,0.0,851.5084293471313,851.5084293471313,1
9,547365,597182,0,0.0,12008.981741847212,5530.841934241439,4
0,547367,536161,0,0.0,2820.178021556112,1684.9456571326657,2
1,547367,536667,0,0.0,844.4681785742191,844.4681785742191,1
2,547367,536749,0,0.0,2404.444429554366,2404.444429554366,1
3,547367,597383,0,0.0,120.87491817748239,120.87491817748239,1
0,547369,545191,0,0.0,1226.3509268720913,1226.3509268720913,1
1,547369,547946,0,0.0,193.49527132356837,193.49527132356837,1
2,547369,548421,0,0.0,168.8043895993835,168.8043895993835,1
3,547369,550269,0,0.0,73.67991585123673,73.67991585123673,1
4,547369,550299,0,0.0,576.8474158997517,576.8474158997517,1
5,547369,550302,0,0.0,291.3015425067998,291.3015425067998,1
6,547369,581151,0,0.0,90.22825998546482,90.22825998546482,1
7,547369,597182,0,0.0,833.1725547045379,833.1725547045379,1
0,547371,545218,0,0.0,1398.4211224752885,1398.4211224752885,1
1,547371,545225,0,0.0,3514.65679930524,3514.65679930524,1
2,547371,597182,0,0.0,7944.184672896452,7654.0390541966735,2
0,547374,536827,0,0.0,1661.6282765730462,921.6731972535639,2
1,547374,545183,0,0.0,0.0,0.0,0
2,547374,545189,0,0.0,1216.7555209751858,1216.7555209751858,1
3,547374,545199,0,0.0,383.8911270298152,383.8911270298152,1
4,547374,545203,0,0.0,2871.80041946589,2871.80041946589,1
5,547374,545208,0,0.0,251.99677792046148,251.99677792046148,1
6,547374,548962,0,0.0,120.36628472989166,120.36628472989166,1
7,547374,548972,0,0.0,520.3527295167416,520.3527295167416,1
