,graph_id,src,dest,total_border,greatest_border,nb_borders
36231,BGPER1920972,0,3,332.42828602390193,332.42828602390193,1
36232,BGPER1920972,0,4,603.6717917353049,603.6717917353049,1
36233,BGPER1920972,0,5,503.4256779046592,503.4256779046592,1
36234,BGPER1920972,0,6,1002.6698633802944,1002.6698633802944,1
36235,BGPER1920972,1,6,1114.2485813058613,1114.2485813058613,1
36236,BGPER1920972,1,7,1007.7769380022337,1007.7769380022337,1
36237,BGPER1920972,1,8,447.9785028819875,447.9785028819875,1
36238,BGPER1920972,1,18,336.62988132483366,336.62988132483366,1
36239,BGPER1920972,1,27,1053.5225382141948,1053.5225382141948,1
36240,BGPER1920972,2,7,1709.8414317633735,1709.8414317633735,1
36241,BGPER1920972,2,9,260.90346444408027,260.90346444408027,1
36242,BGPER1920972,3,5,1485.9817970012489,1485.9817970012489,1
36243,BGPER1920972,3,6,1367.1327045521848,1367.1327045521848,1
36244,BGPER1920972,3,14,833.7584322599039,833.7584322599039,1
36245,BGPER1920972,3,15,2193.0530647874425,2193.0530647874425,1
36246,BGPER1920972,3,20,197.03729740624732,197.03729740624732,1
36247,BGPER1920972,3,21,215.04053918925973,215.04053918925973,1
36248,BGPER1920972,3,27,153.03303883992297,153.03303883992297,1
36249,BGPER1920972,3,34,212.81926452297208,212.81926452297208,1
36250,BGPER1920972,5,6,880.582833766978,880.582833766978,1
36251,BGPER1920972,6,27,955.1645626486172,955.1645626486172,1
36252,BGPER1920972,7,8,2049.1518976029574,2049.1518976029574,1
36253,BGPER1920972,8,10,1759.5677851958833,1759.5677851958833,1
36254,BGPER1920972,8,18,1100.7162565184947,1100.7162565184947,1
36255,BGPER1920972,8,19,128.92026966072922,128.92026966072922,1
36256,BGPER1920972,10,18,506.32079317655536,506.32079317655536,1
36257,BGPER1920972,10,19,108.10615477912624,108.10615477912624,1
36258,BGPER1920972,10,28,1304.7059987581367,1304.7059987581367,1
36259,BGPER1920972,11,13,336.35221328988627,336.35221328988627,1
36260,BGPER1920972,12,13,1893.3836048520568,697.1981237061767,4
36261,BGPER1920972,12,23,4580.8267402467945,4580.8267402467945,1
36262,BGPER1920972,12,24,386.79533653450324,386.79533653450324,1
36263,BGPER1920972,12,25,256.3591950454419,256.3591950454419,1
36264,BGPER1920972,12,26,1285.2726177796487,1285.2726177796487,1
36265,BGPER1920972,12,29,2514.4181225896677,2514.4181225896677,1
36266,BGPER1920972,12,30,839.5952079883059,839.5952079883059,1
36267,BGPER1920972,12,31,861.5137308754565,633.5908889838106,2
36268,BGPER1920972,12,32,1611.470816674353,1611.470816674353,1
36269,BGPER1920972,12,34,2539.3379490736434,2539.3379490736434,1
36270,BGPER1920972,13,14,5119.9558997468375,5119.9558997468375,1
36271,BGPER1920972,13,15,501.54995946941153,501.54995946941153,1
